CTL_1	CTL_2	CTL_3	CTL_4	CTL_5	CTL_6	MOTSc_1	MOTSc_2	MOTSc_3	MOTSc_4	MOTSc_5	MOTSc_6
Ankrd23	3.76107202452782	1.54542902747446	3.25373862802756	1.75379253343526	2.00184090828498	1.67969876662146	0.461421101633868	3.28333620167783	1.08807176160853	1.25569726311801	1.76919772752903	-6.64385618977472
Ankrd24	4.52616854894825	4.4797241691848	4.06044518082816	4.75004450872875	4.75365665445595	3.09191892872206	4.25901361863632	4.82293181883824	3.8895981071189	3.36651937942042	4.57292025700607	4.19491732776284
Ankrd26	6.0232637784147	6.18453251688543	5.64483110859777	5.74977641971549	6.06453903126066	6.02118537151161	6.48448912928468	6.1445540523195	5.80944719041645	6.20403471370013	6.18019551195106	6.05232778333057
Ankrd27	5.72375468379044	6.22249521497847	6.25241456413293	6.2415520588324	6.32034290690972	5.99734233180369	6.17902458175323	6.1445540523195	6.32937639499073	6.43303150159072	6.22458360242065	5.6206873751167
Ankrd28	7.80446619616254	7.49475425906252	7.60102777732986	7.45694952775145	7.5757387179169	7.49969653527411	7.40518642398707	7.70513419982473	7.74667255374177	7.65910501185297	7.64767404130348	7.40366795030999
Ankrd29	0.44868910845083	1.54542902747446	0.264287618621737	1.3401802957572	-6.64385618977472	0.103714950057528	1.45617263204688	1.41281316941909	1.08807176160853	1.25569726311801	0.192675411625683	1.78328930272372
Ankrd33b	7.93798416422677	8.20349191281441	7.9317644983895	8.1841861102045	7.74649429788561	7.97902631234922	8.35483091304286	8.15338956382959	8.49070050573575	8.37208287345444	7.86655889031358	8.23309631798343
Ankrd34a	1.44339402989049	0.962935704467617	1.25826907227581	1.75379253343526	1.00543855709188	0.103714950057528	2.26127235178205	1.82649541882627	1.08807176160853	1.99024407933836	-6.64385618977472	-6.64385618977472
Ankrd37	3.02481565045605	2.76499434700145	3.06130960843432	3.55808857386707	3.3216060996986	2.89951555251972	3.03762551530974	3.5241163127479	2.89057117327632	2.25267315652154	3.76601988448458	2.78119211845344
Ankrd39	4.02392907084832	2.95737409989646	3.95359648973454	3.07315160379941	3.45897843411378	2.89951555251972	3.77388816028619	3.28333620167783	3.98906888625118	3.57278374005399	4.08773587407725	3.19570484497648
Ankrd40	7.25835264160304	7.25023097175524	7.32913063215398	7.31945421522399	7.34705103438939	7.18835688343111	7.0948667301341	7.45912862519719	7.15818606842079	7.21167198967597	7.3699083258242	7.02713000966398
Ankrd42	3.02481565045605	2.54295561650741	1.25826907227581	2.75165199747866	2.58560219631421	3.67631730119195	3.97538444784764	1.82649541882627	2.66850296153325	3.36651937942042	3.35133582474769	1.78328930272372
Ankrd44	5.43841218107332	5.16537089432859	4.77631381950628	5.42227010283313	5.42483490254969	4.84561523464359	5.38198834499065	5.31463765665943	5.08169554679163	4.95054905474301	3.76601988448458	4.94948386629571
Ankrd46	5.93016916163311	6.1651698724988	6.11041513555637	6.31954453558684	5.97574345053055	6.24016386648431	6.23245660017077	5.60407836307926	6.18999153904663	5.81468365790929	5.85267156651985	5.80909656079585
Ankrd49	4.962104317177	4.86290192491064	5.25260379053338	4.27381623883431	4.24692182187526	4.48318850911659	4.62141624369247	5.2151278758035	4.40387923207459	4.12493893583423	5.08731156991365	4.44272045707745
Ankrd50	7.38068052346969	7.53302218204341	7.97338190745478	7.21721079086741	7.79919893812856	7.52493244442865	7.59563783016233	7.60385589197945	7.47366805360991	7.56562316129841	7.46548039483451	7.7410912751147
Ankrd52	7.12468335495914	7.36499391242179	7.31840489510855	7.66844243574828	7.38202505019131	7.48262397090486	7.48990424858209	7.18884311340589	7.52429132783582	7.43955036764229	7.78739216395987	7.5340572244345
Ankrd53	-6.64385618977472	-6.64385618977472	-6.64385618977472	1.3401802957572	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	0.0948421387169576	-6.64385618977472	0.192675411625683	0.206685185511951
Ankrd54	5.29642759275777	5.24129913122735	5.61007272320264	5.20932990317096	4.9528964561825	4.67575295226676	4.80897176654075	5.10824254749606	5.32955579207821	5.09136818867238	4.82436203489637	5.19452340789295
Ankrd55	4.13933806726464	3.12709270367241	2.25525035741632	2.92133896542902	3.80662057735381	3.09191892872206	3.8442272644125	3.40874359449911	3.08297304620168	2.83662621140512	3.5031975527663	3.36545487973977
Ankrd6	1.44339402989049	2.54295561650741	1.25826907227581	-6.64385618977472	2.00184090828498	3.41350857312987	2.03938139126128	0.830557355095687	0.0948421387169576	1.25569726311801	-6.64385618977472	0.206685185511951
Ankrd61	-6.64385618977472	0.962935704467617	-6.64385618977472	0.758064101063587	1.58800362237971	0.103714950057528	1.04288674501296	-6.64385618977472	2.08467462097584	1.25569726311801	1.18634990666788	3.00328469301759
Ankrd66	0.44868910845083	-6.64385618977472	0.264287618621737	-6.64385618977472	0.0126070516809122	-6.64385618977472	-0.528138895398746	-0.161352921585953	-6.64385618977472	-0.317231805220245	2.1831767233666	-6.64385618977472
Ankrd9	3.60918715864617	3.65709923874148	3.71275768176235	3.45126758615787	2.80765123024316	3.09191892872206	3.62200224882743	2.824460153953	4.40387923207459	3.12576558219923	2.76707994345365	2.19727859094081
Anks1	5.83065038802219	5.93303153143782	5.71193219784722	5.70398137891269	5.69895173811635	5.87183198018679	5.71796565709548	5.7534268125343	5.72539836059136	5.61917005586928	5.50224297365028	6.10123013741377
Anks3	5.0234855766495	5.44769915380994	5.20681230822289	4.99788736786578	5.95266353488418	5.26052728761103	5.45123479013591	5.07077884872479	5.60512783823484	5.27976145980889	5.03841660268831	5.40392353285661
Anks4b	-6.64385618977472	3.27893065772153	-6.64385618977472	2.33732836312428	1.58800362237971	1.67969876662146	2.45354121969463	-0.161352921585953	0.0948421387169576	1.99024407933836	-6.64385618977472	2.78119211845344
Anks6	5.68628716239973	4.71095391786577	5.25260379053338	4.60808096432945	4.52242411188398	5.21989605608208	4.69938790672366	4.57791370957631	4.16953424060447	3.98751809803867	4.82436203489637	5.14873242705139
Ankub1	-6.64385618977472	-6.64385618977472	0.264287618621737	2.33732836312428	0.0126070516809122	1.09698618105444	1.45617263204688	2.41010139537365	1.08807176160853	-0.317231805220245	-6.64385618977472	-6.64385618977472
Ankzf1	6.16620080613468	5.73714566746613	6.46184235672298	6.1926490331305	6.24635182728399	6.19894673570606	6.12353727755051	6.07056420395266	5.83640947410579	6.07428525672201	6.22458360242065	6.26040677653718
Anln	7.40394891766902	7.1255437792488	7.5651844477725	7.08946422110878	7.30210643250512	7.09033175543625	7.07306396698504	7.18884311340589	6.80931855929929	6.97767762477515	6.73472086661961	6.68612258774678
Ano1	-6.64385618977472	-0.0296820176184326	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	1.04288674501296	-0.161352921585953	0.0948421387169576	-0.317231805220245	1.18634990666788	-6.64385618977472
Ano10	6.83052363364649	6.31324889810237	6.76015305546002	6.42210187264962	6.68487502497083	6.39417816818364	6.43975588914856	6.5230186142163	6.57327406965816	6.40631728415079	6.36999554218075	6.4231162024764
Ano4	-6.64385618977472	1.54542902747446	1.25826907227581	0.758064101063587	3.3216060996986	0.103714950057528	1.45617263204688	1.82649541882627	2.40592232676359	2.83662621140512	2.1831767233666	2.78119211845344
Ano6	8.23254327834388	8.10531496545692	8.24662625044852	8.19664068240911	8.13271198922974	8.06182342804516	8.15139545913793	8.15338956382959	8.1202403011644	8.16457636450068	8.26750620471294	8.19417863975384
Ano7	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	0.0126070516809122	-6.64385618977472	-6.64385618977472	1.41281316941909	-6.64385618977472	-6.64385618977472	0.192675411625683	0.206685185511951
Ano8	5.08236152309907	5.59966919061852	5.29698644233163	5.91967163041427	5.55313041684522	5.73435309261157	5.51730921543809	5.77688147186178	5.63614842768042	5.25002185328961	6.26764665004117	5.51637270589778
Anp32a	7.24552944259125	7.02171567847355	6.91055672011021	7.08946422110878	7.37336071008539	7.39409240161678	7.17210422710065	7.26545928041488	6.78184029666067	7.11599531563514	7.61469838230392	7.18291335985929
Anp32b	9.96165586977774	9.25703523141217	9.3917981418736	9.36239869687676	9.95389871948676	9.6505766659753	9.66524188823885	9.65374716818412	9.2284984375473	9.67312649057692	10.4561312205063	9.48416837195749
Anp32e	7.85599423241071	7.40681158763987	7.71172575304623	7.73256968986664	7.81207965368148	7.72691860285114	7.55950593579174	7.53674522767617	7.80243327842386	7.73621022279292	8.38949293308211	7.70199330798542
Anpep	7.36890406528479	7.31315818272557	7.42223442907185	7.42907209736943	7.44952791573678	7.60599977458375	7.38172884644272	7.44455665648051	7.57319831605743	7.27948290468017	7.43746761921987	7.33377016694671
Antxr1	7.08204211890883	7.05365613973227	7.2410053734802	7.08053175431042	6.9756288243633	7.15641620544843	6.8260715876606	6.85596956449305	7.07006152069093	6.99571012564139	6.74998619734308	6.71782840172791
Antxr2	6.83052363364649	6.86253003668315	7.20651930444739	7.0533976482585	7.06443124767979	6.76278408356929	6.76392070946163	6.7532930881453	6.84957888904486	6.58369385496043	6.63957286968155	7.00159689274875
Antxrl	-6.64385618977472	1.54542902747446	0.264287618621737	-0.23343051955962	-6.64385618977472	1.09698618105444	2.03938139126128	0.830557355095687	-6.64385618977472	-0.317231805220245	1.18634990666788	2.19727859094081
Anxa1	9.02306967698346	8.99993775551314	9.09145554808486	8.80482297631774	8.90214626678895	9.07893724610651	8.84110541393236	8.97473553181894	9.09810407531399	8.91026288944217	9.00020368166468	8.8344059218276
Anxa11	6.39244749988847	6.36508142637074	6.40214302616945	6.10726956885715	6.62773678352819	6.51664821305683	6.47343518015792	6.34616131378039	6.40336800599453	6.3230718848712	6.11094263405045	6.34405410310188
Anxa2	9.1626184726542	9.00811152775627	9.1800281472065	9.08715670886912	9.0857236592017	9.19091290604332	8.9507800419197	9.03433782350085	9.10088646526232	9.05487627932088	8.90454050389564	9.04902500015764
Anxa3	8.24548190578487	8.36495015345652	8.49067016052761	8.25338129765731	8.2697440390735	8.2997250315616	8.31203730006921	8.38470760309757	8.20543965029083	8.24592830249275	8.34996576393656	8.16572317494884
Anxa4	9.39520291285616	9.2729513914884	9.2237929958875	9.30411995482007	9.23427241188058	9.45219025160223	9.08755613819217	9.38086436701509	9.24368458952681	9.3282607446733	9.28854407209478	9.22482062852862
Anxa5	8.6328726432471	8.56657830683719	8.66588876311775	8.70082766710369	8.70562795375882	8.60596274779594	8.73402723451521	8.63944181541065	8.75372822707216	8.63338332070527	9.17720094725601	8.62879405443507
Anxa6	8.26467484276796	8.3776236007543	8.54228285859745	8.41132875452031	8.21745125711032	8.21439576743064	8.19242130474922	8.23186093926635	8.32448845060389	8.20776081489439	8.13424420455735	8.17717279854064
Anxa7	8.45492884740093	8.29095187514927	8.21805804824939	8.36793745290714	8.40341833758947	8.4996566771434	8.32131482266765	8.41117902965067	8.42560732859998	8.27205718134233	8.31959305566937	8.41817322993956
Anxa8	8.03804717706931	7.9213592553613	8.0788271598869	8.06697469451674	7.75985206155945	8.10150566463638	8.0948139604147	8.01723455534969	7.97007024881219	7.87419505400347	8.18567064518628	8.11899377858437
Anxa9	4.02392907084832	4.20422584881337	4.50079020515404	4.07229424468652	5.32052343075232	4.33886649926891	4.73684837393364	5.14475796712837	3.6673679090594	4.70962578247618	3.64058540359059	4.83848990607349
Aoc2	2.4407391848473	1.95923035133338	1.25826907227581	2.75165199747866	2.58560219631421	3.26165591192262	1.77704873787289	3.5241163127479	2.08467462097584	3.25115872277766	1.18634990666788	3.78014238198903
Aoc3	0.44868910845083	-0.0296820176184326	-6.64385618977472	-6.64385618977472	-6.64385618977472	1.09698618105444	-0.528138895398746	-6.64385618977472	1.08807176160853	-6.64385618977472	-6.64385618977472	-6.64385618977472
Aox1	7.0080471416568	6.96685804679374	6.71179457126234	6.90949963000892	7.28372907518778	6.94832370256823	7.28388759371922	7.34607264454234	7.21064988096453	7.52273964620563	7.07492131929966	7.37412543748929
Aox4	-6.64385618977472	-0.0296820176184326	-6.64385618977472	-6.64385618977472	-6.64385618977472	0.103714950057528	-0.528138895398746	-0.161352921585953	-6.64385618977472	-0.317231805220245	-6.64385618977472	0.206685185511951
Ap1ar	7.51497392003378	7.23173585088218	7.50023251410489	6.91955246128813	7.38202505019131	7.30948535457741	7.50626678962453	7.38475076688537	7.13665442575283	7.14051588190604	7.14588270432266	7.28168494371141
Ap1b1	6.7419949818038	7.01090975830407	7.18306193289864	6.80491975181356	7.03176752717584	7.2196056978003	6.81735514117577	6.97228403467024	6.82286388892317	6.87425654285492	6.82398007689777	6.9221687980249
Ap1g1	6.7419949818038	6.87450165373133	6.55615938044284	6.6200196808705	6.59829601368378	6.29986237532104	6.67021518394609	6.39244936605314	6.95175073020582	6.58369385496043	6.5551893991403	6.49806974763895
Ap1g2	3.89847880942802	2.54295561650741	3.71275768176235	3.99833880011125	3.99913677189906	3.55088900428976	3.03762551530974	3.63094193992141	3.78275777775071	3.83561605876923	4.08773587407725	3.00328469301759
Ap1m1	6.8475956557112	6.64216043062008	7.03369513925718	6.92953572797054	7.14808310417267	7.03285056441858	6.79976265075856	7.22339799503861	7.21064988096453	7.10772829737067	7.09896502455931	7.17150938459662
Ap1s1	5.29642759275777	6.5406329361431	6.03380524367609	6.1926490331305	6.08590951206284	6.19894673570606	6.16535154118308	6.26555304508935	6.42128780980643	5.89374155850346	6.0870993710264	5.74898651781865
Ap1s2	6.0232637784147	5.44769915380994	5.29698644233163	5.79416241438671	5.58349766448175	5.30004547999703	5.82619873377745	5.91012478574314	5.47391153225941	6.24983228791228	5.38979405213376	5.40392353285661
Ap1s3	4.24619479346746	4.3485412166069	4.8376924284011	4.91990993913986	5.16856045064929	4.17848569850143	4.84372493057539	3.5241163127479	4.25195186042203	3.57278374005399	4.18079224727224	4.89505404016641
Ap2a1	7.19306554387972	7.70377750832867	7.4811247536308	7.42201775020091	7.25571651446344	7.39409240161678	7.5116799886088	7.50900174581618	7.58119068827173	7.27210385052307	7.09896502455931	7.38404031070756
Ap2a2	8.64756878611241	8.59217746081702	8.81449978141201	8.57609457049172	8.49812005438068	8.54559171217726	8.53575226112531	8.57734728547569	8.43003944620994	8.44279878794591	8.1800462895464	8.45626530209652
Ap2b1	8.35101296667938	8.49471426415278	8.58317980815133	8.33075367275874	8.43290424007326	8.41669758736266	8.25830703868459	8.29820127730543	8.40774143064656	8.32650323684754	8.39435854340039	8.33372545058379
Ap2m1	9.47152276883077	9.68175118263298	9.50254362045379	9.66987884771998	9.64571070267689	9.62162565612799	9.56205975503543	9.48955362540557	9.70699556678397	9.4704444061884	9.61046755301128	9.57135887400921
Ap2s1	5.34532495633478	5.65624127612655	5.5379380848254	5.81585360502226	5.58349766448175	5.33850999130281	5.62112315184026	5.49516725449646	5.47391153225941	5.49788950667334	5.50224297365028	5.28196307403635
Ap3b1	8.41540162526312	8.19873854436692	8.31296661044877	8.39700950589895	8.42454100984933	8.37567153692466	8.41673150112656	8.50194190944662	8.55704119800641	8.28311201359223	8.69966749731247	8.46563321876852
Ap3b2	0.44868910845083	-6.64385618977472	-6.64385618977472	0.758064101063587	-6.64385618977472	1.67969876662146	1.04288674501296	0.830557355095687	1.67077039095249	2.25267315652154	0.192675411625683	0.206685185511951
Ap3d1	9.40388502740127	9.17712750056343	9.22952926968734	9.19454774989174	9.36019999146413	9.29970213966378	9.24859024267826	9.25707382020669	9.24116463915393	9.37033438273813	9.24879853771019	9.26024209794199
Ap3m1	7.03810206450871	6.87450165373133	6.98026003533202	7.04423834078889	6.89317340713917	7.12375233247294	6.88565523907395	6.94148046767383	6.92687808841346	6.90320547333543	6.82398007689777	6.83811167070603
Ap3m2	4.13933806726464	4.4797241691848	4.15992320745204	4.65697084577532	4.08654654016852	3.67631730119195	3.62200224882743	4.40806421454764	4.47423610655252	4.61946354473257	3.88141552663536	4.89505404016641
Ap3s1	7.29615223731106	6.88637474619803	6.57430481076171	6.72692440810929	7.17824297022289	7.15641620544843	6.92675701522856	7.13540758583485	6.69611844978057	7.28682440864728	7.02559732890376	6.93571421810428
Ap3s2	5.72375468379044	5.24129913122735	5.50047155095282	6.15910111442193	5.61323886772404	5.73435309261157	5.64101869390764	5.93118292429945	5.57342556492756	5.79422321704107	5.8806811415732	5.58674702437121
Ap4b1	3.24695481892315	4.4797241691848	4.06044518082816	3.8379803267443	4.58379849991003	3.99801968299978	4.20657410590738	4.21551621047359	4.72567101771927	4.05786411483072	4.35062885905496	4.36475480075092
Ap4e1	5.72375468379044	5.71067846482881	5.98037429414108	5.79416241438671	5.58349766448175	5.67547069499748	5.94299262121131	5.60407836307926	5.21094204712626	5.85475407483658	5.76522432878698	6.0017094742178
Ap4m1	4.43874484006939	5.24129913122735	5.11062393285218	5.14223427628569	5.04306603427218	5.58238010947541	4.9749257743833	5.49516725449646	5.12607675634296	5.30890037802958	5.13460359538304	5.10144026817263
Ap4s1	3.76107202452782	2.54295561650741	3.95359648973454	2.55931290490042	3.80662057735381	3.89854850250364	3.77388816028619	3.73039997579592	3.98906888625118	3.91356538524463	3.98826080522119	4.00238477860204
Ap5b1	3.43940992803476	4.5999666730828	3.95359648973454	4.33518570778625	4.24692182187526	4.33886649926891	4.09560530360981	3.5241163127479	3.78275777775071	4.36581981692302	4.08773587407725	4.10186043789504
Ap5m1	5.76027373495587	5.2038344627452	5.80707186226731	5.50471357175121	5.49040831773724	5.17808726579605	5.71796565709548	4.99280018417147	5.50785131507447	4.91308662725946	4.93535562753861	5.19452340789295
Ap5s1	2.4407391848473	3.27893065772153	1.84121979840931	3.21049928196678	3.00003871398241	3.79170771006803	2.62317354549599	3.14598085109165	3.25270885983741	2.25267315652154	3.18158751061131	2.5185773934316
Ap5z1	4.83090386336876	5.81375295909301	5.25260379053338	5.63244219041736	5.58349766448175	5.51680577242855	5.42851994780815	5.49516725449646	5.08169554679163	5.49788950667334	5.63971756089818	5.97571835939092
Apaf1	6.16620080613468	6.02182670091872	6.11041513555637	6.20913491452048	6.24635182728399	5.67547069499748	6.10932546705953	6.01247007103639	6.25138385007957	5.96869133002112	5.76522432878698	5.86680196789939
Apba1	4.962104317177	4.76340166428701	4.57475892434472	5.24174271526068	5.20807797350212	4.55027338375394	4.91081628892129	4.57791370957631	5.03590559974947	4.7526782877819	4.88092597813284	4.51668786760893
Apba2	-6.64385618977472	-6.64385618977472	-6.64385618977472	-0.23343051955962	0.0126070516809122	0.103714950057528	0.461421101633868	-0.161352921585953	0.0948421387169576	-6.64385618977472	-6.64385618977472	-6.64385618977472
Apba3	7.1106091832639	7.05365613973227	7.07251146490704	6.99754870095745	6.71261734449156	7.15641620544843	6.8604201006431	6.97228403467024	7.17940107979419	6.79409322130138	6.79483632993364	6.98865885132794
Apbb1	4.962104317177	5.47940082737639	5.46200601633937	5.65668488947486	5.42483490254969	5.44810839306933	5.66064359379904	5.63006827507992	5.50785131507447	5.27976145980889	5.73485632352737	5.80909656079585
Apbb1ip	7.05289794630584	7.18443333561322	6.96658618665676	6.82645100181131	6.99834710975726	7.28014326181887	6.99017729512899	6.97228403467024	6.63600337804602	6.96857614214903	7.25690647071026	6.73342378302846
Apbb2	7.39236163037056	7.26849198616352	7.15921684559348	7.26530190015836	7.26511459945846	7.20926444995158	7.1375079936313	6.95182157349234	7.0926024247244	7.27948290468017	7.49295959109828	7.31316117405271
Apc	8.51493448175862	8.53675488627446	8.551471784349	8.39700950589895	8.45360263806512	8.2899443222209	8.51164046018488	8.34994323772757	8.2612255745777	8.50707019524752	8.47924499089067	8.41334021772941
Apc2	2.7621357239692	3.12709270367241	1.84121979840931	4.07229424468652	3.3216060996986	3.09191892872206	3.53960901476975	3.14598085109165	4.25195186042203	3.66581736509327	3.35133582474769	2.5185773934316
Apcdd1	4.13933806726464	5.24129913122735	5.00756137025091	4.83747581268074	5.12792992690196	4.67575295226676	4.8776605782351	4.95217114526651	5.12607675634296	4.95054905474301	4.76548956276683	5.05254515834006
Apeh	5.68628716239973	6.14554381966279	5.83744014307864	5.7270605989857	5.77985658463939	5.64510305200279	5.53867823399383	5.86706333385553	6.03568570290372	5.7524106877899	5.85267156651985	6.44222281329415
Apex1	7.84753301996145	7.82594375950392	7.41218135260548	7.42907209736943	7.62766383644224	7.81821026098708	7.8980487083044	7.89394503174812	7.54895205380322	7.62475522697264	7.60633533731967	7.72557900475092
Apex2	4.02392907084832	4.20422584881337	5.20681230822289	4.70425811347041	4.85671326504788	4.09107265360323	4.91081628892129	4.46693072174754	4.47423610655252	4.66524889304079	4.70411207962274	4.89505404016641
Aph1a	6.08214859482958	6.87450165373133	6.88170428005143	7.09834172255657	6.83125098136936	7.2196056978003	6.87729247548385	6.78833682570685	7.11479655704717	6.59556672235523	6.71929228264353	7.02713000966398
Aph1b	3.60918715864617	3.95644507777556	3.57536418685613	3.65754258839438	2.80765123024316	4.09107265360323	4.45156450591051	4.21551621047359	4.88911132781256	4.42024168470767	3.88141552663536	3.78014238198903
Aph1c	0.44868910845083	0.962935704467617	1.25826907227581	0.758064101063587	-6.64385618977472	-6.64385618977472	1.04288674501296	1.82649541882627	0.0948421387169576	1.25569726311801	0.192675411625683	1.78328930272372
Api5	7.34505877799181	7.6066411698143	7.67014866156996	7.69794499451402	7.58327199673605	7.69762569295748	7.54901412020754	7.63627572160974	7.54077856008197	7.65343654277541	7.38953595393761	7.68605253395716
Apip	4.34567978441579	4.54109777146597	3.83819686673252	3.99833880011125	4.24692182187526	4.79118674908562	3.45222371148451	4.46693072174754	4.47423610655252	4.36581981692302	4.70411207962274	4.71823951931732
Aplf	4.34567978441579	4.91019164646915	4.64511942387696	4.65697084577532	4.85671326504788	4.61437694910343	5.03630720448812	5.07077884872479	4.54132079867439	4.66524889304079	4.93535562753861	4.65413409435026
Apln	3.02481565045605	3.27893065772153	3.71275768176235	4.27381623883431	4.58379849991003	4.55027338375394	3.9112958007855	4.07120804248799	4.40387923207459	4.12493893583423	3.76601988448458	4.19491732776284
Aplnr	-6.64385618977472	-6.64385618977472	-6.64385618977472	1.3401802957572	0.0126070516809122	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	1.18634990666788	-6.64385618977472
Aplp1	2.02658717685396	3.41629905335887	3.71275768176235	3.21049928196678	3.16976333257493	2.67744533719307	3.25976692268106	3.14598085109165	2.89057117327632	1.99024407933836	3.18158751061131	3.36545487973977
Aplp2	8.84325232045254	8.80729670311559	8.87430787537058	8.74954180095587	8.97554284876077	8.80106465956418	8.77286607638493	8.61687462887763	8.75018795148623	8.76800109923233	8.88393065738787	8.76401817417649
Apmap	6.60815233881272	6.1651698724988	6.38168136051723	6.12475447428036	5.97574345053055	6.31922525863529	6.25844838236223	6.24887648444404	6.31026996415093	6.05721429226312	6.46556202087346	5.97571835939092
Apob	0.44868910845083	-6.64385618977472	-6.64385618977472	-0.23343051955962	1.00543855709188	0.103714950057528	-0.528138895398746	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	0.206685185511951
Apobec1	6.27115626796707	6.2955491361826	6.77591892461966	6.2415520588324	6.52195321982577	6.02118537151161	6.38181535114504	6.34616131378039	6.63600337804602	6.59556672235523	6.57246556421001	6.1716094583151
Apobec3	6.54675822389233	6.88637474619803	6.77591892461966	7.14192785766012	6.69881286760707	7.07901727582848	6.76392070946163	6.6554551493192	7.01211857179355	6.82467881382601	6.97452713451641	6.74885238120252
Apobr	5.19336129254193	5.54078789789239	5.1595196144535	5.07186537398885	5.32052343075232	4.94867412281817	5.03630720448812	5.82267693883647	5.29109134076797	5.39294404198575	5.67213260817795	5.77935457808549
Apoc4	-6.64385618977472	-0.0296820176184326	1.25826907227581	1.75379253343526	2.32304839558188	1.09698618105444	2.62317354549599	1.41281316941909	1.67077039095249	2.6669536376459	3.64058540359059	3.00328469301759
Apod	1.44339402989049	-0.0296820176184326	-6.64385618977472	-6.64385618977472	1.00543855709188	0.103714950057528	-6.64385618977472	1.41281316941909	0.0948421387169576	-6.64385618977472	-6.64385618977472	-6.64385618977472
Apoe	4.52616854894825	3.8633976268076	3.71275768176235	4.65697084577532	3.45897843411378	4.17848569850143	4.53898856098059	4.14516571030071	4.66680004776719	3.75321333890363	3.5031975527663	4.44272045707745
Apoh	0.44868910845083	-0.0296820176184326	1.84121979840931	0.758064101063587	-6.64385618977472	0.103714950057528	1.04288674501296	-0.161352921585953	1.08807176160853	-0.317231805220245	1.18634990666788	-6.64385618977472
Apol10b	4.68656731159015	3.76393275391174	4.89656593625231	3.55808857386707	4.32088441068502	4.79118674908562	3.53960901476975	3.40874359449911	3.25270885983741	3.98751809803867	3.88141552663536	4.65413409435026
Apol11a	-6.64385618977472	-6.64385618977472	-6.64385618977472	-0.23343051955962	-6.64385618977472	-6.64385618977472	0.461421101633868	-6.64385618977472	0.0948421387169576	1.25569726311801	0.192675411625683	0.206685185511951
Apol6	0.44868910845083	0.962935704467617	0.264287618621737	1.3401802957572	1.00543855709188	2.0936099911564	1.45617263204688	0.830557355095687	1.08807176160853	1.66922350147147	0.192675411625683	-6.64385618977472
Apol7a	0.44868910845083	-0.0296820176184326	1.25826907227581	2.0748647950135	0.0126070516809122	-6.64385618977472	0.461421101633868	-0.161352921585953	0.0948421387169576	0.673752543266745	0.192675411625683	1.78328930272372
Apol7e	-6.64385618977472	0.962935704467617	0.264287618621737	2.0748647950135	1.58800362237971	0.103714950057528	0.461421101633868	1.82649541882627	0.0948421387169576	1.66922350147147	1.76919772752903	1.20042094211013
Apol8	1.44339402989049	1.54542902747446	-6.64385618977472	1.3401802957572	2.58560219631421	-6.64385618977472	-6.64385618977472	-0.161352921585953	0.0948421387169576	-0.317231805220245	0.192675411625683	1.78328930272372
Apol9a	7.59802524714076	7.6066411698143	7.65317642121494	7.81566150901864	7.52187472287104	7.79764985606286	7.68459480376626	7.74730166252382	7.82952573695922	7.56562316129841	7.63950051863109	7.93565529367413
Apol9b	7.27106286676678	7.2865247466229	7.21810649729964	7.15048926672324	7.17824297022289	7.28014326181887	7.22578844370928	7.36166854613108	7.03557574191074	7.09105077251222	6.73472086661961	7.02713000966398
Apold1	-6.64385618977472	2.2804162322241	-6.64385618977472	1.3401802957572	1.58800362237971	0.103714950057528	-6.64385618977472	-6.64385618977472	0.0948421387169576	-0.317231805220245	1.18634990666788	-6.64385618977472
Apoo	4.24619479346746	4.20422584881337	4.34040050019241	4.50503129047836	5.39089556686998	4.41283143388021	4.20657410590738	4.72985639504503	3.98906888625118	4.1890333213608	4.57292025700607	4.00238477860204
Apool	4.6085959239189	4.1262668175995	4.34040050019241	4.75004450872875	4.52242411188398	4.73462406277086	4.73684837393364	3.73039997579592	4.08212150563173	4.95054905474301	3.64058540359059	4.44272045707745
Apopt1	6.36899134237198	6.1651698724988	6.00733711009497	6.08957015067922	6.06453903126066	6.02118537151161	6.39359111238235	6.50908094630373	6.1038470556509	6.2942206624765	6.03819708826806	6.07698615296036
App	10.9993744380011	10.832040317785	10.9587285798295	10.896720773029	10.8724548959863	10.9016081169034	10.9577156907354	10.9381233191274	10.8083470654142	10.9084567347677	10.9307109225497	10.7884621412593
Appbp2	6.9617571442788	6.8260073395961	6.92476940364841	6.60763722083614	6.79278025776831	6.61393513820282	6.74566019413898	7.1712502666664	7.14746041560131	6.96857614214903	6.74998619734308	6.70206259200863
Appl1	7.57770631897477	7.29545730096981	7.76799134023701	7.3862191424625	7.50610826963983	7.40319406929552	7.59563783016233	7.31436575530172	7.27118742021255	7.34424908325456	7.88741660789291	7.22764864288905
Appl2	7.06754362476736	7.11549083708176	7.31840489510855	7.17587281399105	7.32924085904082	6.94832370256823	7.20589022490843	7.2319089270015	7.23111261171257	7.17257484387474	7.08699325987739	7.06460187890491
